Date,Distance (Km),Duration (HH:mm),Over speeding,Over RPM,Idle time,Acceleration,Deceleration,Total,Ranking,Target Variable,Quarter_bin,Month,Year
31/03/2023,6400.3,142.21666666666667,93,100,27,98,99,85,138,Good,Q1_2023,3,2023
31/03/2023,7498.7,190.21666666666667,98,100,27,100,100,87,112,Good,Q1_2023,3,2023
31/03/2023,6378.9,145.86666666666667,95,100,39,98,99,87,112,Good,Q1_2023,3,2023
31/03/2023,5585.4,126.36666666666666,95,93,57,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,6382.4,170.43333333333334,97,96,43,98,99,88,87,Good,Q1_2023,3,2023
31/03/2023,39006.3,1981.2166666666667,97,98,55,100,99,91,31,Good,Q1_2023,3,2023
31/03/2023,5612.8,15:36:00,94,100,52,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,1778.9,03:36:00,100,97,66,100,100,93,19,Good,Q1_2023,3,2023
31/03/2023,5494.9,118.38333333333334,96,93,46,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,8647.1,181.86666666666667,84,94,44,100,97,83,150,Good,Q1_2023,3,2023
31/03/2023,6036.9,142.46666666666667,98,98,26,99,99,86,122,Good,Q1_2023,3,2023
31/03/2023,6502.5,147.11666666666667,100,100,31,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,3695.3,21:36:00,80,100,53,100,96,85,138,Good,Q1_2023,3,2023
31/03/2023,7696.1,176.78333333333333,65,98,44,99,99,78,174,Risky,Q1_2023,3,2023
31/03/2023,5893.1,10:48:00,98,98,36,99,98,88,87,Good,Q1_2023,3,2023
31/03/2023,7550.7,177.83333333333334,97,97,41,95,95,87,112,Good,Q1_2023,3,2023
31/03/2023,6028.2,138.58333333333334,98,100,61,98,99,92,27,Good,Q1_2023,3,2023
31/03/2023,7926.7,19:12:00,89,100,76,100,99,92,27,Good,Q1_2023,3,2023
31/03/2023,2883.9,65.83333333333333,99,100,29,99,100,87,112,Good,Q1_2023,3,2023
31/03/2023,5258.7,111.33333333333333,87,100,23,96,99,82,162,Good,Q1_2023,3,2023
31/03/2023,4287.1,19:12:00,94,100,13,100,100,83,150,Good,Q1_2023,3,2023
31/03/2023,340.4,8.833333333333334,81,100,29,100,100,81,168,Good,Q1_2023,3,2023
31/03/2023,3328.2,67.68333333333334,91,100,89,100,96,94,12,Good,Q1_2023,3,2023
31/03/2023,1023.1,12:00:00,97,100,61,99,91,91,31,Good,Q1_2023,3,2023
31/03/2023,31.6,0.7666666666666667,100,100,0,100,100,83,150,Good,Q1_2023,3,2023
31/03/2023,190.2,16:48:00,100,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,977.9,01:12:00,100,100,91,100,100,98,9,Good,Q1_2023,3,2023
31/03/2023,513.5,9.466666666666667,82,100,70,94,73,83,150,Good,Q1_2023,3,2023
31/03/2023,676.1,13.833333333333334,93,100,95,100,100,97,10,Good,Q1_2023,3,2023
31/03/2023,604.5,12.466666666666667,86,100,23,100,81,79,172,Risky,Q1_2023,3,2023
31/03/2023,153.8,3.7333333333333334,100,100,100,100,95,99,7,Good,Q1_2023,3,2023
31/03/2023,41.8,0.8666666666666667,100,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,575.2,11.683333333333334,94,100,47,100,95,88,87,Good,Q1_2023,3,2023
31/03/2023,0,00:48:00,100,100,0,100,100,83,150,Good,Q1_2023,3,2023
31/03/2023,7973.2,15:36:00,99,100,36,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,5751.9,02:24:00,92,99,41,100,99,87,112,Good,Q1_2023,3,2023
31/03/2023,4570.8,107.98333333333333,89,81,64,96,97,86,122,Good,Q1_2023,3,2023
31/03/2023,5960.8,143.38333333333333,97,100,49,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,6073.6,136.93333333333334,90,100,32,100,94,84,144,Good,Q1_2023,3,2023
31/03/2023,3317.8,77.13333333333334,82,100,40,99,98,83,150,Good,Q1_2023,3,2023
31/03/2023,9274.5,09:36:00,92,100,35,100,99,86,122,Good,Q1_2023,3,2023
31/03/2023,4899.4,102.81666666666666,92,90,48,100,100,87,112,Good,Q1_2023,3,2023
31/03/2023,4733,115.73333333333333,100,100,68,100,99,94,12,Good,Q1_2023,3,2023
31/03/2023,4277.8,113.33333333333333,100,100,57,100,100,92,27,Good,Q1_2023,3,2023
31/03/2023,7496.3,21:36:00,99,100,18,100,100,86,122,Good,Q1_2023,3,2023
31/03/2023,7590,20:24:00,74,97,70,99,94,85,138,Good,Q1_2023,3,2023
31/03/2023,0.1,01:12:00,100,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,4655.7,127.71666666666667,100,100,36,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,2175,01:12:00,100,100,60,100,100,93,19,Good,Q1_2023,3,2023
31/03/2023,7534.6,173.46666666666667,94,97,47,100,97,88,87,Good,Q1_2023,3,2023
31/03/2023,4467.6,04:48:00,97,100,29,99,99,86,122,Good,Q1_2023,3,2023
31/03/2023,4631.2,100.51666666666667,88,99,47,98,84,84,144,Good,Q1_2023,3,2023
31/03/2023,5620.7,127.38333333333334,76,100,46,100,100,82,162,Good,Q1_2023,3,2023
31/03/2023,7756.4,19:12:00,94,97,42,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,6976.9,148.16666666666666,95,96,75,100,99,93,19,Good,Q1_2023,3,2023
31/03/2023,4497.4,06:00:00,100,100,28,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,6623.7,21:36:00,96,100,61,98,99,91,31,Good,Q1_2023,3,2023
31/03/2023,6052.8,21:36:00,99,99,33,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,6339,18:00:00,93,100,45,99,100,88,87,Good,Q1_2023,3,2023
31/03/2023,6820.2,15:36:00,100,100,54,100,100,92,27,Good,Q1_2023,3,2023
31/03/2023,6100.5,153.03333333333333,100,100,44,99,100,90,50,Good,Q1_2023,3,2023
31/03/2023,3783.4,83.18333333333334,83,98,42,99,96,83,150,Good,Q1_2023,3,2023
31/03/2023,3658.7,87.18333333333334,80,98,20,100,100,79,172,Risky,Q1_2023,3,2023
31/03/2023,4096,91.61666666666666,67,100,72,100,100,84,144,Good,Q1_2023,3,2023
31/03/2023,8500,07:12:00,98,100,38,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,4146.8,96.23333333333333,89,99,58,100,97,88,87,Good,Q1_2023,3,2023
31/03/2023,6017.3,21:36:00,88,100,61,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,6486.2,144.13333333333333,81,100,22,100,100,80,170,Good,Q1_2023,3,2023
31/03/2023,7133.6,19:12:00,96,100,54,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,3822.2,88.51666666666667,98,98,46,98,97,89,66,Good,Q1_2023,3,2023
31/03/2023,898.5,04:48:00,99,100,41,99,100,90,50,Good,Q1_2023,3,2023
31/03/2023,71.3,73.71666666666667,100,100,48,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,189.1,16:48:00,100,100,12,100,100,85,138,Good,Q1_2023,3,2023
31/03/2023,3.1,7.266666666666667,100,100,34,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,18.1,09:36:00,100,100,61,99,100,93,19,Good,Q1_2023,3,2023
31/03/2023,110.8,9.616666666666667,97,100,41,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,419.8,21.816666666666666,100,100,59,100,100,93,19,Good,Q1_2023,3,2023
31/03/2023,218.4,21:36:00,97,96,42,96,100,88,87,Good,Q1_2023,3,2023
31/03/2023,191.6,120.41666666666667,100,100,34,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,362.5,150.23333333333332,100,100,31,98,100,88,87,Good,Q1_2023,3,2023
31/03/2023,0.1,02:24:00,100,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,94.7,12.783333333333333,100,100,24,100,100,87,112,Good,Q1_2023,3,2023
31/03/2023,130.5,42.86666666666667,100,100,48,96,99,90,50,Good,Q1_2023,3,2023
31/03/2023,147.8,72.88333333333334,99,99,46,98,100,90,50,Good,Q1_2023,3,2023
31/03/2023,448.5,19:12:00,100,100,48,99,100,91,31,Good,Q1_2023,3,2023
31/03/2023,63.6,118.48333333333333,100,100,59,99,100,93,19,Good,Q1_2023,3,2023
31/03/2023,515.4,24.266666666666666,95,100,45,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,322.6,12:00:00,99,100,41,98,100,89,66,Good,Q1_2023,3,2023
31/03/2023,385.1,16.033333333333335,100,100,17,100,100,86,122,Good,Q1_2023,3,2023
31/03/2023,0.5,1.5166666666666666,100,100,16,100,100,86,122,Good,Q1_2023,3,2023
31/03/2023,473.6,129.83333333333334,100,99,39,99,100,89,66,Good,Q1_2023,3,2023
31/03/2023,0.6,1.5666666666666667,100,100,49,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,3552,92.38333333333334,93,100,19,98,98,83,150,Good,Q1_2023,3,2023
31/03/2023,7769.1,179.96666666666667,92,98,63,100,99,90,50,Good,Q1_2023,3,2023
31/03/2023,6003.9,15:36:00,99,94,46,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,9018.8,191.03333333333333,97,100,56,100,97,91,31,Good,Q1_2023,3,2023
31/03/2023,4780.1,107.16666666666667,96,100,59,92,92,89,66,Good,Q1_2023,3,2023
31/03/2023,3287.3,22:48:00,94,100,63,99,98,91,31,Good,Q1_2023,3,2023
31/03/2023,5521.1,10:48:00,99,98,67,100,100,94,12,Good,Q1_2023,3,2023
31/03/2023,6513.8,158.71666666666667,91,92,37,95,97,83,150,Good,Q1_2023,3,2023
31/03/2023,7237.9,158.66666666666666,94,100,47,100,97,88,87,Good,Q1_2023,3,2023
31/03/2023,5212.6,128.61666666666667,97,94,21,99,100,84,144,Good,Q1_2023,3,2023
31/03/2023,5648.6,135.38333333333333,93,100,62,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,1555.5,39.63333333333333,87,77,53,98,98,83,150,Good,Q1_2023,3,2023
31/03/2023,2627.9,72.78333333333333,75,100,44,99,99,82,162,Good,Q1_2023,3,2023
31/03/2023,6175.3,14:24:00,100,100,61,99,100,93,19,Good,Q1_2023,3,2023
31/03/2023,4498.5,98.76666666666667,95,100,33,99,99,86,122,Good,Q1_2023,3,2023
31/03/2023,6758.2,06:00:00,93,100,88,100,99,95,11,Good,Q1_2023,3,2023
31/03/2023,4168.2,97.98333333333333,98,100,48,95,97,89,66,Good,Q1_2023,3,2023
31/03/2023,3820.9,100.08333333333333,89,100,52,100,97,87,112,Good,Q1_2023,3,2023
31/03/2023,3097.3,09:36:00,100,100,66,100,100,94,12,Good,Q1_2023,3,2023
31/03/2023,6983.9,152.31666666666666,91,98,58,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,6050.9,165.23333333333332,84,100,38,99,100,84,144,Good,Q1_2023,3,2023
31/03/2023,5512.1,127.36666666666666,93,89,24,98,98,82,162,Good,Q1_2023,3,2023
31/03/2023,6267.5,140.08333333333334,69,99,37,100,96,78,174,Risky,Q1_2023,3,2023
31/03/2023,5687.8,133.98333333333332,97,100,43,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,2656.8,15:36:00,74,98,37,100,99,80,170,Good,Q1_2023,3,2023
31/03/2023,6632.3,167.36666666666667,99,97,25,100,100,86,122,Good,Q1_2023,3,2023
31/03/2023,3928.1,93.41666666666667,100,100,33,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,5514.6,10:48:00,98,100,35,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,6585.7,158.53333333333333,100,100,25,99,100,87,112,Good,Q1_2023,3,2023
31/03/2023,9328.2,212.46666666666667,84,100,50,100,99,86,122,Good,Q1_2023,3,2023
31/03/2023,4221,10:48:00,99,100,17,100,100,85,138,Good,Q1_2023,3,2023
31/03/2023,4787.2,123.81666666666666,98,100,34,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,9755.6,12:00:00,89,91,56,99,97,86,122,Good,Q1_2023,3,2023
31/03/2023,6142.8,145.63333333333333,100,100,55,97,98,91,31,Good,Q1_2023,3,2023
31/03/2023,5107.7,118.08333333333333,91,94,39,89,91,82,162,Good,Q1_2023,3,2023
31/03/2023,5919.4,133.76666666666668,99,100,42,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,0.3,0.11666666666666667,100,100,95,100,100,99,7,Good,Q1_2023,3,2023
31/03/2023,7243.8,15:36:00,100,100,36,99,99,89,66,Good,Q1_2023,3,2023
31/03/2023,6781.6,159.06666666666666,98,100,39,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,6151.7,02:24:00,93,100,58,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,7405.6,168.08333333333334,98,100,38,97,98,88,87,Good,Q1_2023,3,2023
31/03/2023,792.8,16:48:00,97,100,2,100,100,82,162,Good,Q1_2023,3,2023
31/03/2023,2342.1,07:12:00,99,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,8211.9,12:00:00,98,100,40,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,7815.9,08:24:00,100,98,33,99,98,88,87,Good,Q1_2023,3,2023
31/03/2023,4471.6,09:36:00,96,95,24,96,96,84,144,Good,Q1_2023,3,2023
31/03/2023,6860,18:00:00,91,100,46,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,0.3,0.16666666666666666,100,100,100,100,100,100,1,Good,Q1_2023,3,2023
31/03/2023,6588.7,146.68333333333334,93,95,49,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,2806.8,137.53333333333333,81,100,66,96,99,87,112,Good,Q1_2023,3,2023
31/03/2023,2730.9,07:12:00,96,100,74,96,99,94,12,Good,Q1_2023,3,2023
31/03/2023,352.7,35.583333333333336,95,100,34,96,98,86,122,Good,Q1_2023,3,2023
31/03/2023,399.8,59.11666666666667,97,100,34,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,5848,04:48:00,90,97,53,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,4193.3,14:24:00,99,100,42,99,99,90,50,Good,Q1_2023,3,2023
31/03/2023,8112.1,191.28333333333333,94,91,24,99,95,83,150,Good,Q1_2023,3,2023
31/03/2023,5975.2,132.56666666666666,83,97,71,100,100,89,66,Good,Q1_2023,3,2023
31/03/2023,7113,02:24:00,97,100,51,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,7048.7,159.48333333333332,94,99,33,98,98,86,122,Good,Q1_2023,3,2023
31/03/2023,6577,15:36:00,93,98,77,100,100,93,19,Good,Q1_2023,3,2023
31/03/2023,0.3,0.8166666666666667,100,100,43,100,100,90,50,Good,Q1_2023,3,2023
31/03/2023,5794.6,10:48:00,99,100,34,100,100,88,87,Good,Q1_2023,3,2023
31/03/2023,5336.3,10:48:00,100,99,55,98,98,91,31,Good,Q1_2023,3,2023
31/03/2023,7706.4,20:24:00,98,98,53,100,98,90,50,Good,Q1_2023,3,2023
31/03/2023,7178.5,161.88333333333333,85,95,32,95,97,81,168,Good,Q1_2023,3,2023
31/03/2023,6398.6,20:24:00,86,100,77,100,100,91,31,Good,Q1_2023,3,2023
31/03/2023,5974.5,133.98333333333332,93,100,80,100,100,94,12,Good,Q1_2023,3,2023
31/03/2023,36.7,127.93333333333334,100,100,42,99,100,90,50,Good,Q1_2023,3,2023
31/03/2023,6939.3,156.23333333333332,100,100,50,99,97,91,31,Good,Q1_2023,3,2023
31/03/2023,8381.3,00:00:00,90,94,48,99,94,85,138,Good,Q1_2023,3,2023
31/03/2023,186.7,37.983333333333334,100,100,53,97,100,91,31,Good,Q1_2023,3,2023
31/03/2023,0.9,0.6833333333333333,100,100,1,100,100,83,150,Good,Q1_2023,3,2023
31/03/2023,6383.9,143.63333333333333,83,97,53,99,99,86,122,Good,Q1_2023,3,2023
31/03/2023,4436.2,09:36:00,96,100,45,99,100,89,66,Good,Q1_2023,3,2023
30/04/2023,3780.7,19:12:00,100,100,21,100,100,86,120,Good,Q1_2023,4,2023
30/04/2023,8008.5,190.78333333333333,95,98,27,100,100,86,120,Good,Q1_2023,4,2023
30/04/2023,7750.5,177.28333333333333,95,98,61,99,97,90,47,Good,Q1_2023,4,2023
30/04/2023,7056.2,156.36666666666667,98,100,52,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,6229.1,146.63333333333333,91,100,30,100,100,85,134,Good,Q1_2023,4,2023
30/04/2023,7042.4,03:36:00,100,100,53,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,8249.6,198.68333333333334,97,100,61,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,5792.9,133.96666666666667,100,100,49,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,6537.2,148.73333333333332,99,99,55,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,6418.4,140.63333333333333,87,90,48,98,97,84,144,Good,Q1_2023,4,2023
30/04/2023,7006.4,182.13333333333333,92,100,20,98,98,83,152,Good,Q1_2023,4,2023
30/04/2023,670.5,14.766666666666667,96,100,30,99,95,86,120,Good,Q1_2023,4,2023
30/04/2023,4733.2,105.76666666666667,92,99,45,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,7144,22:48:00,99,100,27,99,100,87,98,Good,Q1_2023,4,2023
30/04/2023,54792.1,2630.766666666667,96,99,54,100,98,90,47,Good,Q1_2023,4,2023
30/04/2023,5930.9,159.33333333333334,95,99,48,100,100,89,66,Good,Q1_2023,4,2023
30/04/2023,6836.2,153.36666666666667,88,92,53,99,95,86,120,Good,Q1_2023,4,2023
30/04/2023,7368.6,165.91666666666666,99,100,37,100,100,89,66,Good,Q1_2023,4,2023
30/04/2023,8816,06:00:00,96,99,47,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,6492.5,173.41666666666666,99,100,28,99,100,87,98,Good,Q1_2023,4,2023
30/04/2023,6495.9,12:00:00,91,98,32,96,91,83,152,Good,Q1_2023,4,2023
30/04/2023,8665.9,189.71666666666667,87,94,36,100,97,83,152,Good,Q1_2023,4,2023
30/04/2023,0,02:00:00,100,100,52,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,6692.1,157.23333333333332,85,100,31,100,99,83,152,Good,Q1_2023,4,2023
30/04/2023,6030.4,134.71666666666667,95,96,49,99,100,89,66,Good,Q1_2023,4,2023
30/04/2023,6348.9,12:00:00,97,100,22,99,99,85,134,Good,Q1_2023,4,2023
30/04/2023,8924.9,19:12:00,98,100,46,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,5714.3,09:36:00,96,100,65,100,99,92,17,Good,Q1_2023,4,2023
30/04/2023,7319.9,160.51666666666668,95,100,41,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,8470.9,21:36:00,97,100,39,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,6745.9,151.86666666666667,75,100,22,99,96,78,171,Risky,Q1_2023,4,2023
30/04/2023,536,13.216666666666667,90,100,18,98,80,79,169,Risky,Q1_2023,4,2023
30/04/2023,2563.5,51.46666666666667,89,100,66,100,96,90,47,Good,Q1_2023,4,2023
30/04/2023,487.4,10.733333333333333,93,100,49,100,100,89,66,Good,Q1_2023,4,2023
30/04/2023,36.4,00:00:00,100,100,10,100,100,85,134,Good,Q1_2023,4,2023
30/04/2023,903.7,18.516666666666666,100,100,93,100,100,99,6,Good,Q1_2023,4,2023
30/04/2023,1991.9,43.333333333333336,91,100,60,100,98,90,47,Good,Q1_2023,4,2023
30/04/2023,155.3,02:24:00,100,100,99,100,100,100,1,Good,Q1_2023,4,2023
30/04/2023,821.3,20:24:00,88,100,78,100,90,90,47,Good,Q1_2023,4,2023
30/04/2023,190,4.233333333333333,100,100,44,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,542,10.683333333333334,94,100,68,100,100,93,14,Good,Q1_2023,4,2023
30/04/2023,5286.3,09:36:00,100,100,49,98,100,91,35,Good,Q1_2023,4,2023
30/04/2023,5447.7,04:48:00,90,65,56,99,99,83,152,Good,Q1_2023,4,2023
30/04/2023,6510.1,18:00:00,98,100,44,99,96,89,66,Good,Q1_2023,4,2023
30/04/2023,5100.2,132.31666666666666,97,100,43,100,100,89,66,Good,Q1_2023,4,2023
30/04/2023,7665.7,20:24:00,95,100,21,100,99,85,134,Good,Q1_2023,4,2023
30/04/2023,7324,178.86666666666667,88,100,34,100,100,84,144,Good,Q1_2023,4,2023
30/04/2023,7746,16:48:00,93,100,47,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,8903.4,188.66666666666666,82,93,50,100,100,84,144,Good,Q1_2023,4,2023
30/04/2023,2650.3,08:24:00,98,100,58,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,7582,19:12:00,98,100,46,99,99,90,47,Good,Q1_2023,4,2023
30/04/2023,6520.8,160.61666666666667,80,100,20,100,100,80,168,Good,Q1_2023,4,2023
30/04/2023,6328.7,144.11666666666667,84,99,52,97,89,84,144,Good,Q1_2023,4,2023
30/04/2023,0.2,03:36:00,100,100,100,100,100,100,1,Good,Q1_2023,4,2023
30/04/2023,5434.6,02:24:00,100,97,25,100,100,87,98,Good,Q1_2023,4,2023
30/04/2023,8451.4,08:24:00,94,95,43,98,99,87,98,Good,Q1_2023,4,2023
30/04/2023,8760.5,205.66666666666666,100,99,39,100,99,89,66,Good,Q1_2023,4,2023
30/04/2023,4807.3,00:00:00,92,100,31,100,100,85,134,Good,Q1_2023,4,2023
30/04/2023,6795.6,02:24:00,85,100,30,99,92,81,164,Good,Q1_2023,4,2023
30/04/2023,5997.4,129.98333333333332,91,100,51,100,100,89,66,Good,Q1_2023,4,2023
30/04/2023,7993.8,189.21666666666667,91,100,42,100,100,87,98,Good,Q1_2023,4,2023
30/04/2023,8112.2,176.93333333333334,80,96,82,100,99,89,66,Good,Q1_2023,4,2023
30/04/2023,6911.5,13:12:00,95,100,31,100,100,86,120,Good,Q1_2023,4,2023
30/04/2023,7467.2,171.93333333333334,96,100,54,98,99,90,47,Good,Q1_2023,4,2023
30/04/2023,7341.4,175.31666666666666,95,100,39,99,100,88,78,Good,Q1_2023,4,2023
30/04/2023,6199.2,141.98333333333332,100,100,46,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,5623.8,07:12:00,100,100,57,99,99,92,17,Good,Q1_2023,4,2023
30/04/2023,5885.3,04:48:00,98,100,33,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,8268.8,201.78333333333333,81,97,61,100,99,86,120,Good,Q1_2023,4,2023
30/04/2023,1599.3,37.416666666666664,87,96,22,100,100,82,162,Good,Q1_2023,4,2023
30/04/2023,7931.4,06:00:00,84,100,51,100,98,86,120,Good,Q1_2023,4,2023
30/04/2023,6031.7,03:36:00,100,100,42,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,8243.6,10:48:00,89,100,52,99,93,87,98,Good,Q1_2023,4,2023
30/04/2023,7951.6,187.11666666666667,91,100,32,100,100,85,134,Good,Q1_2023,4,2023
30/04/2023,5818.3,12:00:00,95,100,14,100,100,83,152,Good,Q1_2023,4,2023
30/04/2023,6761,18:00:00,100,100,67,100,100,94,12,Good,Q1_2023,4,2023
30/04/2023,7100.1,194.63333333333333,100,100,46,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,311,247.28333333333333,100,100,45,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,218.2,156.11666666666667,100,100,44,99,99,90,47,Good,Q1_2023,4,2023
30/04/2023,0.5,09:36:00,100,100,100,96,100,99,6,Good,Q1_2023,4,2023
30/04/2023,232.1,00:00:00,100,100,27,99,99,87,98,Good,Q1_2023,4,2023
30/04/2023,388.8,17.066666666666666,100,100,62,100,100,94,12,Good,Q1_2023,4,2023
30/04/2023,247.6,23.733333333333334,93,100,41,99,100,87,98,Good,Q1_2023,4,2023
30/04/2023,790.4,06:00:00,100,100,29,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,34.4,20.916666666666668,100,100,36,99,100,89,66,Good,Q1_2023,4,2023
30/04/2023,93.3,15:36:00,100,100,40,99,100,90,47,Good,Q1_2023,4,2023
30/04/2023,218.6,133.43333333333334,100,100,31,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,3,13.533333333333333,100,100,92,100,98,98,8,Good,Q1_2023,4,2023
30/04/2023,29.2,8.883333333333333,100,100,48,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,33.2,61.71666666666667,100,100,49,99,99,91,35,Good,Q1_2023,4,2023
30/04/2023,36.1,140.13333333333333,100,100,54,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,56.7,77.16666666666667,100,100,44,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,642.1,15.716666666666667,99,100,57,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,228.4,16:48:00,99,100,46,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,0.9,00:00:00,100,100,5,100,100,84,144,Good,Q1_2023,4,2023
30/04/2023,0.2,0.36666666666666664,100,82,45,100,100,87,98,Good,Q1_2023,4,2023
30/04/2023,189.6,108.18333333333334,100,100,46,100,100,91,35,Good,Q1_2023,4,2023
30/04/2023,0.5,02:24:00,100,100,26,99,99,87,98,Good,Q1_2023,4,2023
30/04/2023,21.6,1.8833333333333333,100,100,72,100,100,95,9,Good,Q1_2023,4,2023
30/04/2023,7179.4,21:36:00,90,100,49,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,7114.2,177.83333333333334,99,100,42,100,100,90,47,Good,Q1_2023,4,2023
30/04/2023,5880.5,125.21666666666667,98,100,59,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,7899.5,08:24:00,83,100,72,99,96,89,66,Good,Q1_2023,4,2023
30/04/2023,8714.6,189.81666666666666,85,100,48,99,97,86,120,Good,Q1_2023,4,2023
30/04/2023,1957.5,45.516666666666666,99,94,64,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,4155.1,111.78333333333333,95,100,41,98,97,87,98,Good,Q1_2023,4,2023
30/04/2023,8022.9,13:12:00,93,100,40,100,100,87,98,Good,Q1_2023,4,2023
30/04/2023,6137.4,153.91666666666666,92,99,14,100,100,83,152,Good,Q1_2023,4,2023
30/04/2023,6210.5,04:48:00,92,100,36,100,100,86,120,Good,Q1_2023,4,2023
30/04/2023,5328.1,21:36:00,90,100,46,100,99,87,98,Good,Q1_2023,4,2023
30/04/2023,6726.3,159.91666666666666,95,100,40,99,99,88,78,Good,Q1_2023,4,2023
30/04/2023,8070.2,18:00:00,100,90,67,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,6198.6,137.31666666666666,100,97,33,99,98,88,78,Good,Q1_2023,4,2023
30/04/2023,7787.5,285.03333333333336,98,99,77,100,100,95,9,Good,Q1_2023,4,2023
30/04/2023,7083.5,07:12:00,100,100,53,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,7501.4,178.83333333333334,84,100,41,100,97,84,144,Good,Q1_2023,4,2023
30/04/2023,6701.7,157.88333333333333,100,97,54,100,100,92,17,Good,Q1_2023,4,2023
30/04/2023,8786.3,18:00:00,99,99,61,100,97,92,17,Good,Q1_2023,4,2023
30/04/2023,4933.1,109.48333333333333,87,100,28,99,99,83,152,Good,Q1_2023,4,2023
30/04/2023,6022.3,128.01666666666668,92,100,21,98,100,83,152,Good,Q1_2023,4,2023
30/04/2023,5173.6,129.88333333333333,98,96,18,99,97,84,144,Good,Q1_2023,4,2023
30/04/2023,7097.5,12:00:00,99,100,36,100,100,88,78,Good,Q1_2023,4,2023
30/04/2023,4665.9,122.76666666666667,74,99,47,100,94,81,164,Good,Q1_2023,4,2023
30/04/2023,7423.6,13:12:00,99,100,21,100,100,86,120,Good,Q1_2023,4,2023
